sample_date,collector_name,location,location_number,time_code,sample_start,sample_end,weather,wind (km/hr),air_temp,shade_coverage,observation_id,pollinator,insect_order,insect_family,insect_genus,insect_species,plant_host,plant_order,plant_family,plant_genus,plant_species,plant_color,plant_pattern,Photo reference #,Notes (additional observations),,name_primary,name_secondary,final
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP2E,OP,diptera,muscidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP3E,OP,diptera,muscidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP4E,OP,diptera,muscidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP5E,OP,diptera,muscidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP6E,OP,diptera,muscidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP7E,OP,diptera,muscidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP8E,OP,diptera,muscidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,fly,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9OP9E,OP,diptera,muscidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,fly,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,M,13:06,13:31,partly_cloudy,2,26,no_shade,S8OP1M,OP,diptera,muscidae,null,null,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,fly,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,M,13:06,13:31,partly_cloudy,2,26,no_shade,S8OP2M,OP,diptera,sphaeroceridae,calliphoride,spp,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,green fly ,,,,
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8OP1A,OP,diptera,sphaeroceridae,calliphoride,spp,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,Corpse Fly,,David,Liz,Liz
2022-08-12,"David,Jen,Parsa",Student_Union,S6,E,13:08,13:33,cloudy,3,23,no_shade,S6OP1E,OP,diptera,muscidae,musca,domestica,cow_vetch,fabales,fabaceae,vicia,cracca,purple,solid,,house fly,,Liz,,
2022-07-08,"Keegan, Parsa",Library,L4,E,14:02,14:26,cloudy,13,21,mostly_shade,L4OP1E,OP,diptera,muscidae,null,null,feverfew,asterales,asteraceae,tanacetum,parthenium,white,solid,,fly,,Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4OP2M,OP,diptera,muscidae,musca,domestica,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,housefly,,Liz,,Liz
2022-06-24,"Cai, Liz",Library,L3,E,14:37,15:02,sunny,5,22,partly_shade,L3OP1E,OP,diptera,muscidae,musca,domestica,calla_lily,alismatales,araceae,zantedeschia,spp,white,solid,,house fly,,Liz,,Liz
2022-06-07,"Liz,Dave",Student_Union,S1,M,10:50,11:15,sunny,3,13,no_shade,S1OP1M,OP,diptera,muscidae,musca,domestica,california_poppy,ranunculales,papveraceae,eschscholzia,californica,orange,solid,,house fly,,Liz,,
2022-06-01,"Aldona,Dave,Jen,Liz",Community_Garden,C1,M,10:48,11:13,overcast,5,18,full_shade,C1OP2M,OP,diptera,null,null,null,red_robin,rosales,rosaceae,photinia,spp,white,solid,,housefly,,David,Liz,Liz
2022-06-01,"David,Jen,Aldona",Library,L1,M,11:53,12:17,overcast,6,19,no_shade,L1OP1M,OP,diptera,calliphoridae,null,null,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,blow fly,,David,Liz,Keegan
2022-06-01,"David,Aldona",Library,L1,E,15:05,15:30,overcast,6,20,no_shade,L1OP1E,OP,diptera,syrphidae,null,null,dead_nettle,lamiales,lamiaceae,lamium,maculatum,pink,solid,,dragonfly,,David,Liz,Keegan
2022-05-24,"Asuma.David,Jen",Student_Union,S0,E,15:38,16:04,cloudy,3,16,no_shade,S0OP1E,OP,diptera,null,null,null,wild_radish,brassicales,brassicaceae,raphanus,raphanistrum,white,striped,,fly,,David,Liz,Sal/Keegan
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4OP1M,OP,odonata,coenagrionidae,null,null,herb_robert,geraniales,geraniaceae,geranium,robertianum,pink,striped,,dragonfly,"AC: correction, damselfly",Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4OP3M,OP,odonata,coenagrionidae,null,null,lily of the incas,lilales,alstroemeriaceae,alstroemeria,spp,pink,striped,,dragonfly,"AC: correction, damselfly",Liz,,Liz
2022-06-27,"Liz, Dave",Community_Garden,C4,M,10:32,10:57,partly_cloudy,6,25,no_shade,C4OP4M,OP,odonata,coenagrionidae,null,null,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,dragonfly,"AC: correction, damselfly",Liz,,Liz
2022-06-27,"Liz,Dave,Navneet",Community_Garden,C4,A,12:03,12:28,partly_cloudy,5,27,no_shade,C4OP1A,OP,odonata,coenagrionidae,null,null,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,dragonfly,"AC: correction, damselfly",Liz,,Liz
2022-06-27,"Liz,Dave",Community_Garden,C4,E,13:37,14:02,partly_cloudy,8,28,partly_shade,C4OP1E,OP,odonata,coenagrionidae,null,null,catmint,lamiales,lamiaceae,nepeta,spp,purple,spotted,,dragonfly,"AC: correction, damselfly",Liz,,Liz
2022-09-13,"Keegan,Dave, Liz",Student_Union,S10,A,12:31,12:56,smokey,15,18,no_shade,S10SB1A,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Keegan,Dave, Liz",Student_Union,S10,A,12:31,12:56,smokey,15,18,no_shade,S10SB2A,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Keegan,Dave, Liz",Student_Union,S10,A,12:31,12:56,smokey,15,18,no_shade,S10SB3A,SB,hymenoptera,halictidae,augochlorella,spp,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,fully green,,,,
2022-09-13,"Keegan,Dave, Liz",Student_Union,S10,A,12:31,12:56,smokey,15,18,no_shade,S10SB4A,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB1E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB2E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB3E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB4E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB5E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB6E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-13,"Liz,Cai",Student_Union,S10,E,14:48,15:14,smokey,10,21,no_shade,S10SB7E,SB,hymenoptera,halictidae,null,null,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,,,
2022-09-08,"Liz,Jen",Library,L10,M,10:36,11:01,sunny,8,18,no_shade,L10SB1M,SB,hymenoptera,halictidae,null,null,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,Liz,,Liz
2022-09-08,"Liz,Jen",Library,L10,M,10:36,11:01,sunny,8,18,no_shade,L10SB2M,SB,hymenoptera,halictidae,null,null,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,Liz,,Liz
2022-09-08,Jen,Library,L10,A,12:05,12:30,sunny,8,19,no_shade,L10SB1A,SB,hymenoptera,halictidae,null,null,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,Liz,,Liz
2022-09-08,Jen,Library,L10,A,12:05,12:30,sunny,8,19,no_shade,L10SB2A,SB,hymenoptera,halictidae,null,null,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,Liz,,Liz
2022-09-08,Jen,Library,L10,E,13:00,13:25,sunny,8,19,partly_shade,L10SB1E,SB,hymenoptera,halictidae,null,null,canada_goldenrod,asterales,asteraceae,solidago,canadensis,yellow,solid,,,,Liz,,Liz
2022-09-08,"Keegan,David",Student_Union,S9,M,10:36,11:01,sunny,11,16,no_shade,S9SB1M,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB10A,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB11A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB12A,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB13A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB14A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB15A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB16A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB17A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB18A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB19A,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB1A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB20A,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB21A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB22A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB23A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB2A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB3A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB4A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB5A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB6A,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB7A,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB8A,SB,hymenoptera,halictidae,null,null,long_leafed_coreopsis,asterales,asteraceae,coreopsis,lanceolata,yellow,solid,,,,,,
2022-09-08,"Keegan,David",Student_Union,S9,A,12:40,13:05,sunny,26,19,no_shade,S9SB9A,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB10E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB11E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB12E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB13E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB14E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB15E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB16E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB17E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB18E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB19E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB1E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB20E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB21E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB22E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB23E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB24E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB25E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB26E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB27E,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB28E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB29E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB2E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB30E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB31E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB32E,SB,hymenoptera,halictidae,null,null,sweet_alyssum,brassicales,brassicaceae,lobularia,maritima,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB33E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB34E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB35E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB36E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB37E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB38E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB39E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB3E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB40E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB41E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB42E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB43E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB44E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB4E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB5E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB6E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB7E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB8E,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,,,
2022-09-08,"Keegan,David,Sal",Student_Union,S9,E,14:30,14:55,sunny,28,18,no_shade,S9SB9E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,M,13:06,13:31,partly_cloudy,2,26,no_shade,S8SB1M,SB,hymenoptera,halictidae,agapostemon,spp,willow_herb,myrtales,onagraceae,epilobium,spp,pink,solid,,green stripped but,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8SB1E,SB,hymenoptera,halictidae,agapostemon,spp,willow_herb,myrtales,onagraceae,epilobium,spp,pink,solid,,stripped ,,,,
2022-08-19,"David, Parsa",Student_Union,S7,M,10:45,11:10,cloudy,3,23,no_shade,S7SB1M,SB,hymenoptera,halictidae,null,null,wall_lettuce,asterales,asteraceae,lactuca,muralis,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,M,10:45,11:10,cloudy,3,23,no_shade,S7SB2M,SB,hymenoptera,halictidae,null,null,horseweed,asterales,asteraceae,erigeron,canadensis,white,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,A,12:05,12:30,partly_cloudy,10,27,no_shade,S7SB1A,SB,hymenoptera,halictidae,null,null,wall_lettuce,asterales,asteraceae,lactuca,muralis,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,E,13:09,13:34,partly_cloudy,8,26,no_shade,S7SB1E,SB,hymenoptera,halictidae,null,null,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,David,Liz,
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7SB10A,SB,hymenoptera,halictidae,null,null,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7SB11A,SB,hymenoptera,halictidae,null,null,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
